,OrderNumber,OrderDate,ItemName,Quantity,ProductPrice,TotalProducts
459,13687,04/03/2019 19:53,Mango Chutney,1,1,9
460,13684,04/03/2019 17:41,Onion Chutney,1,1,10
461,13664,02/03/2019 20:02,Red Sauce,2,2,15
462,13657,02/03/2019 19:26,Mint Sauce,1,1,7
463,13629,01/03/2019 20:23,Mango Chutney,1,1,8
464,13629,01/03/2019 20:23,Mint Sauce,1,1,8
465,13629,01/03/2019 20:23,Red Sauce,1,1,8
466,13626,01/03/2019 19:48,Onion Chutney,1,1,8
467,13625,01/03/2019 19:47,Lime Pickle,1,1,7
468,13625,01/03/2019 19:47,Red Sauce,1,1,7
469,13620,01/03/2019 18:41,Mango Chutney,2,2,6
470,13615,01/03/2019 18:11,Mango Chutney,1,1,9
471,13607,01/03/2019 17:07,Mint Sauce,1,1,5
472,13606,01/03/2019 16:55,Lime Pickle,1,1,17
473,13606,01/03/2019 16:55,Onion Chutney,1,1,17
474,13589,27/02/2019 18:52,Mango Chutney,2,2,8
475,13583,26/02/2019 13:26,Mint Sauce,1,1,11
476,13579,25/02/2019 19:52,Mint Sauce,1,1,8
477,13578,25/02/2019 19:47,Mango Chutney,1,1,9
478,13573,24/02/2019 19:40,Mint Sauce,2,2,6
479,13568,24/02/2019 18:36,Mango Chutney,1,1,7
480,13568,24/02/2019 18:36,Mint Sauce,1,1,7
481,13568,24/02/2019 18:36,Onion Chutney,1,1,7
482,13562,24/02/2019 12:08,Onion Chutney,1,1,7
483,13559,23/02/2019 21:35,Onion Chutney,1,1,5
484,13556,23/02/2019 20:25,Red Sauce,1,1,7
485,13552,23/02/2019 19:23,Mango Chutney,1,1,6
486,13548,23/02/2019 18:57,Mango Chutney,1,1,10
487,13548,23/02/2019 18:57,Mint Sauce,1,1,10
488,13520,22/02/2019 18:33,Mint Sauce,1,1,9
489,13511,22/02/2019 17:34,Mango Chutney,1,1,11
490,13504,21/02/2019 18:22,Onion Chutney,2,2,8
491,13500,20/02/2019 19:43,Mango Chutney,1,1,6
492,13495,20/02/2019 18:20,Mango Chutney,1,1,8
493,13473,17/02/2019 17:20,Onion Chutney,2,2,8
494,13471,16/02/2019 21:44,Mango Chutney,1,1,7
495,13470,16/02/2019 20:54,Onion Chutney,1,1,6
496,13466,16/02/2019 19:55,Mint Sauce,1,1,10
497,13466,16/02/2019 19:55,Onion Chutney,1,1,10
498,13458,16/02/2019 18:41,Red Sauce,1,1,5
499,13448,16/02/2019 17:53,Onion Chutney,2,2,13
500,13448,16/02/2019 17:53,Red Sauce,1,1,13
501,13442,16/02/2019 11:22,Mint Sauce,1,1,11
502,13442,16/02/2019 11:22,Mango Chutney,1,1,11
503,13438,15/02/2019 20:09,Mango Chutney,1,1,19
504,13438,15/02/2019 20:09,Lime Pickle,1,1,19
505,13428,15/02/2019 18:35,Mint Sauce,1,1,12
506,13427,15/02/2019 18:34,Mango Chutney,1,1,7
507,13425,15/02/2019 18:29,Mango Chutney,1,1,9
508,13425,15/02/2019 18:29,Onion Chutney,1,1,9
509,13417,15/02/2019 17:59,Mint Sauce,2,2,7
510,13417,15/02/2019 17:59,Onion Chutney,1,1,7
511,13416,15/02/2019 17:58,Mint Sauce,1,1,9
512,13413,15/02/2019 17:08,Mango Chutney,1,1,9
513,13413,15/02/2019 17:08,Red Sauce,1,1,9
514,13396,14/02/2019 18:30,Mint Sauce,1,1,8
515,13396,14/02/2019 18:30,Mango Chutney,1,1,8
516,13386,14/02/2019 17:01,Mango Chutney,1,1,6
517,13360,10/02/2019 19:17,Mint Sauce,1,1,8
518,13346,09/02/2019 20:04,Mango Chutney,1,1,9
519,13346,09/02/2019 20:04,Red Sauce,1,1,9
520,13342,09/02/2019 19:10,Mango Chutney,1,1,10
521,13328,09/02/2019 17:58,Mango Chutney,1,1,8
522,13321,08/02/2019 21:46,Mango Chutney,2,2,8
523,13297,07/02/2019 18:52,Mango Chutney,2,2,13
524,13297,07/02/2019 18:52,Mint Sauce,1,1,13
525,13297,07/02/2019 18:52,Onion Chutney,1,1,13
526,13294,07/02/2019 18:30,Lime Pickle,1,1,5
527,13291,07/02/2019 17:56,Onion Chutney,2,2,9
528,13291,07/02/2019 17:56,Mint Sauce,2,2,9
529,13266,05/02/2019 19:02,Mango Chutney,1,1,5
530,13244,03/02/2019 18:08,Onion Chutney,1,1,11
531,13233,02/02/2019 19:45,Mint Sauce,2,2,6
532,13231,02/02/2019 19:41,Mango Chutney,2,2,9
533,13223,02/02/2019 18:42,Mint Sauce,2,2,7
534,13220,02/02/2019 18:19,Onion Chutney,1,1,8
535,13220,02/02/2019 18:19,Red Sauce,1,1,8
536,13216,02/02/2019 18:10,Onion Chutney,2,2,7
537,13189,01/02/2019 18:23,Mango Chutney,1,1,7
538,13189,01/02/2019 18:23,Mint Sauce,1,1,7
539,13184,01/02/2019 18:05,Mint Sauce,2,2,13
540,13184,01/02/2019 18:05,Lime Pickle,1,1,13
541,13163,31/01/2019 14:54,Mango Chutney,1,1,6
542,13147,29/01/2019 19:58,Mint Sauce,1,1,6
543,13144,29/01/2019 18:30,Mango Chutney,1,1,5
544,13143,29/01/2019 18:27,Mango Chutney,1,1,5
545,13140,28/01/2019 19:51,Mint Sauce,1,1,6
546,13140,28/01/2019 19:51,Lime Pickle,1,1,6
547,13139,28/01/2019 19:25,Mint Sauce,1,1,7
548,13126,27/01/2019 19:03,Red Sauce,2,2,6
549,13113,26/01/2019 20:12,Mango Chutney,1,1,7
550,13105,26/01/2019 19:29,Red Sauce,1,1,11
551,13105,26/01/2019 19:29,Onion Chutney,1,1,11
552,13105,26/01/2019 19:29,Mango Chutney,1,1,11
553,13096,26/01/2019 18:42,Mint Sauce,2,2,8
554,13096,26/01/2019 18:42,Red Sauce,1,1,8
555,13093,26/01/2019 18:08,Mango Chutney,1,1,8
556,13081,25/01/2019 19:10,Mint Sauce,1,1,11
557,13080,25/01/2019 18:53,Red Sauce,1,1,8
558,13080,25/01/2019 18:53,Onion Chutney,1,1,8
559,13072,25/01/2019 18:16,Mint Sauce,1,1,9
560,13069,25/01/2019 18:13,Lime Pickle,1,1,7
561,13068,25/01/2019 18:09,Red Sauce,1,1,8
562,13064,25/01/2019 17:49,Mango Chutney,1,1,7
563,13038,22/01/2019 18:01,Red Sauce,1,1,6
564,13023,19/01/2019 20:33,Red Sauce,1,1,6
565,13020,19/01/2019 19:41,Mango Chutney,1,1,8
566,13018,19/01/2019 19:26,Red Sauce,1,1,9
567,13018,19/01/2019 19:26,Onion Chutney,1,1,9
568,13013,19/01/2019 19:03,Onion Chutney,1,1,8
569,13007,19/01/2019 18:29,Onion Chutney,1,1,11
570,12989,18/01/2019 20:09,Mint Sauce,2,2,13
571,12989,18/01/2019 20:09,Mango Chutney,2,2,13
572,12986,18/01/2019 19:30,Mint Sauce,1,1,9
573,12980,18/01/2019 18:21,Mint Sauce,1,1,13
574,12980,18/01/2019 18:21,Onion Chutney,2,2,13
575,12979,18/01/2019 18:20,Mango Chutney,2,2,7
576,12963,17/01/2019 18:14,Mango Chutney,1,1,7
577,12936,13/01/2019 19:15,Lime Pickle,1,1,9
578,12935,13/01/2019 18:36,Mint Sauce,1,1,11
579,12928,13/01/2019 17:15,Mango Chutney,1,1,11
580,12924,12/01/2019 21:39,Mango Chutney,1,1,8
581,12921,12/01/2019 20:02,Mango Chutney,1,1,12
582,12910,12/01/2019 18:55,Mango Chutney,1,1,8
583,12908,12/01/2019 18:15,Mango Chutney,1,1,7
584,12880,10/01/2019 19:10,Mango Chutney,1,1,9
585,12835,05/01/2019 18:43,Mint Sauce,1,1,8
586,12834,05/01/2019 18:41,Mint Sauce,1,1,6
587,12830,05/01/2019 18:14,Mint Sauce,2,2,7
588,12822,05/01/2019 16:52,Onion Chutney,2,2,7
589,12812,04/01/2019 19:57,Mango Chutney,1,1,7
590,12802,04/01/2019 18:07,Mango Chutney,2,2,7
591,12800,04/01/2019 17:47,Mint Sauce,1,1,8
592,12789,03/01/2019 17:26,Mint Sauce,1,1,9
593,12787,02/01/2019 18:55,Mint Sauce,1,1,4
594,12783,02/01/2019 17:39,Onion Chutney,1,1,11
595,12782,02/01/2019 16:51,Mango Chutney,1,1,11
596,12782,02/01/2019 16:51,Onion Chutney,1,1,11
597,12744,31/12/2018 18:22,Mango Chutney,1,1,8
598,12744,31/12/2018 18:22,Mint Sauce,1,1,8
599,12731,30/12/2018 22:55,Mint Sauce,1,1,6
600,12724,30/12/2018 18:56,Mint Sauce,1,1,4
601,12719,30/12/2018 17:57,Onion Chutney,1,1,10
602,12702,29/12/2018 13:40,Mint Sauce,1,1,13
603,12685,28/12/2018 16:47,Mango Chutney,1,1,7
604,12682,27/12/2018 19:17,Onion Chutney,1,1,8
605,12681,27/12/2018 19:14,Mint Sauce,1,1,11
606,12679,27/12/2018 18:51,Mint Sauce,2,2,16
607,12679,27/12/2018 18:51,Onion Chutney,4,4,16
608,12672,26/12/2018 18:13,Red Sauce,1,1,14
609,12672,26/12/2018 18:13,Mango Chutney,1,1,14
610,12671,26/12/2018 18:12,Mint Sauce,2,2,6
611,12660,24/12/2018 20:12,Mango Chutney,1,1,10
612,12657,24/12/2018 19:08,Onion Chutney,1,1,10
613,12656,24/12/2018 19:05,Mango Chutney,1,1,16
614,12656,24/12/2018 19:05,Mint Sauce,1,1,16
615,12656,24/12/2018 19:05,Lime Pickle,1,1,16
616,12650,24/12/2018 18:36,Mango Chutney,2,2,12
617,12646,24/12/2018 18:07,Mint Sauce,1,1,7
618,12634,23/12/2018 19:44,Onion Chutney,1,1,14
619,12634,23/12/2018 19:44,Mint Sauce,1,1,14
620,12625,23/12/2018 17:58,Mint Sauce,1,1,6
621,12624,23/12/2018 17:34,Onion Chutney,1,1,10
622,12611,22/12/2018 19:34,Onion Chutney,1,1,6
623,12610,22/12/2018 19:25,Mango Chutney,1,1,8
624,12610,22/12/2018 19:25,Mint Sauce,1,1,8
625,12599,22/12/2018 18:22,Onion Chutney,2,2,12
626,12599,22/12/2018 18:22,Red Sauce,1,1,12
627,12598,22/12/2018 18:20,Mango Chutney,1,1,10
628,12595,22/12/2018 17:36,Mint Sauce,2,2,9
629,12590,21/12/2018 21:39,Lime Pickle,1,1,5
630,12584,21/12/2018 19:38,Red Sauce,1,1,5
631,12581,21/12/2018 19:22,Mint Sauce,2,2,6
632,12571,21/12/2018 16:49,Onion Chutney,1,1,12
633,12570,21/12/2018 12:23,Red Sauce,1,1,4
634,12559,20/12/2018 18:48,Onion Chutney,1,1,6
635,12556,20/12/2018 16:26,Mint Sauce,1,1,5
636,12537,18/12/2018 13:04,Mango Chutney,1,1,5
637,12536,17/12/2018 21:41,Onion Chutney,1,1,4
638,12534,17/12/2018 20:11,Onion Chutney,1,1,6
639,12532,17/12/2018 19:01,Mint Sauce,1,1,6
640,12531,17/12/2018 19:00,Mango Chutney,1,1,1
641,12526,16/12/2018 20:37,Mint Sauce,1,1,13
642,12526,16/12/2018 20:37,Mango Chutney,1,1,13
643,12526,16/12/2018 20:37,Onion Chutney,1,1,13
644,12518,16/12/2018 17:36,Mango Chutney,1,1,8
645,12518,16/12/2018 17:36,Onion Chutney,1,1,8
646,12508,15/12/2018 19:39,Mint Sauce,1,1,6
647,12506,15/12/2018 19:26,Mango Chutney,1,1,6
648,12503,15/12/2018 18:58,Mango Chutney,1,1,10
649,12496,15/12/2018 18:08,Mango Chutney,1,1,9
650,12486,15/12/2018 17:17,Red Sauce,1,1,12
651,12483,15/12/2018 16:22,Mango Chutney,2,2,8
652,12482,15/12/2018 14:15,Mango Chutney,1,1,10
653,12482,15/12/2018 14:15,Mint Sauce,1,1,10
654,12475,14/12/2018 19:53,Mint Sauce,1,1,8
655,12470,14/12/2018 19:07,Lime Pickle,1,1,8
656,12465,14/12/2018 18:42,Mango Chutney,2,2,7
657,12465,14/12/2018 18:42,Onion Chutney,1,1,7
658,12461,14/12/2018 17:53,Red Sauce,1,1,10
659,12461,14/12/2018 17:53,Mint Sauce,3,3,10
660,12458,14/12/2018 17:42,Mint Sauce,1,1,8
661,12444,13/12/2018 18:34,Mango Chutney,2,2,9
662,12423,11/12/2018 17:16,Onion Chutney,1,1,20
663,12423,11/12/2018 17:16,Red Sauce,2,2,20
664,12412,10/12/2018 16:25,Mint Sauce,1,1,4
665,12411,10/12/2018 15:50,Mint Sauce,1,1,6
666,12393,08/12/2018 19:59,Onion Chutney,1,1,5
667,12382,08/12/2018 18:52,Mint Sauce,1,1,10
668,12380,08/12/2018 18:43,Onion Chutney,1,1,9
669,12365,07/12/2018 19:38,Red Sauce,1,1,18
670,12364,07/12/2018 19:36,Mango Chutney,1,1,7
671,12362,07/12/2018 19:23,Mango Chutney,1,1,7
672,12344,06/12/2018 19:09,Onion Chutney,1,1,8
673,12292,01/12/2018 19:52,Mango Chutney,2,2,12
674,12291,01/12/2018 19:37,Onion Chutney,1,1,10
675,12285,01/12/2018 18:36,Mango Chutney,2,2,10
676,12285,01/12/2018 18:36,Mint Sauce,2,2,10
677,12278,01/12/2018 17:58,Lime Pickle,1,1,12
678,12277,01/12/2018 17:50,Mint Sauce,1,1,7
679,12275,01/12/2018 17:41,Mango Chutney,1,1,7
680,12266,30/11/2018 21:05,Mango Chutney,1,1,7
681,12258,30/11/2018 19:33,Mango Chutney,2,2,4
682,12256,30/11/2018 19:12,Mint Sauce,1,1,9
683,12253,30/11/2018 19:10,Mint Sauce,1,1,11
684,12252,30/11/2018 19:06,Mint Sauce,2,2,6
685,12251,30/11/2018 18:59,Red Sauce,1,1,9
686,12244,30/11/2018 18:25,Mango Chutney,1,1,13
687,12244,30/11/2018 18:25,Mint Sauce,1,1,13
688,12240,30/11/2018 18:03,Mango Chutney,4,4,15
689,12238,30/11/2018 17:19,Mint Sauce,1,1,10
690,12236,30/11/2018 17:10,Mango Chutney,1,1,6
691,12225,28/11/2018 20:11,Mango Chutney,1,1,5
692,12196,25/11/2018 18:37,Onion Chutney,1,1,8
693,12193,25/11/2018 17:40,Mango Chutney,1,1,7
694,12179,24/11/2018 18:47,Mango Chutney,1,1,8
695,12179,24/11/2018 18:47,Mint Sauce,1,1,8
696,12171,24/11/2018 18:00,Mint Sauce,2,2,5
697,12169,24/11/2018 17:13,Mango Chutney,1,1,8
698,12140,21/11/2018 21:22,Mango Chutney,2,2,6
699,12134,21/11/2018 18:22,Onion Chutney,1,1,7
700,12116,19/11/2018 17:27,Mint Sauce,1,1,7
701,12108,18/11/2018 18:05,Mint Sauce,1,1,9
702,12106,18/11/2018 17:50,Mango Chutney,1,1,7
703,12091,17/11/2018 19:07,Mint Sauce,1,1,10
704,12089,17/11/2018 18:46,Onion Chutney,1,1,9
705,12085,17/11/2018 18:27,Mango Chutney,3,3,9
706,12077,17/11/2018 14:06,Red Sauce,3,3,4
707,12070,16/11/2018 20:17,Mango Chutney,2,2,12
708,12069,16/11/2018 20:10,Mint Sauce,2,2,13
709,12067,16/11/2018 19:46,Mint Sauce,4,4,14
710,12052,16/11/2018 17:48,Mango Chutney,1,1,6
711,12038,15/11/2018 18:31,Mint Sauce,2,2,10
712,12038,15/11/2018 18:31,Red Sauce,1,1,10
713,12038,15/11/2018 18:31,Onion Chutney,1,1,10
714,12036,15/11/2018 15:57,Mint Sauce,1,1,8
715,12030,14/11/2018 19:21,Mint Sauce,2,2,7
716,12024,13/11/2018 20:19,Red Sauce,1,1,6
717,12011,12/11/2018 18:27,Mango Chutney,1,1,9
718,11998,11/11/2018 19:30,Mango Chutney,1,1,8
719,11980,10/11/2018 19:12,Mango Chutney,1,1,4
720,11979,10/11/2018 19:08,Mango Chutney,1,1,7
721,11979,10/11/2018 19:08,Mint Sauce,1,1,7
722,11978,10/11/2018 18:54,Mango Chutney,1,1,14
723,11977,10/11/2018 18:54,Mango Chutney,1,1,8
724,11977,10/11/2018 18:54,Red Sauce,1,1,8
725,11971,10/11/2018 18:37,Mint Sauce,1,1,14
726,11963,10/11/2018 17:37,Red Sauce,1,1,9
727,11949,09/11/2018 18:56,Mango Chutney,1,1,10
728,11941,09/11/2018 12:18,Mint Sauce,1,1,4
729,11938,08/11/2018 18:27,Mint Sauce,1,1,4
730,11936,08/11/2018 18:02,Red Sauce,1,1,10
731,11914,07/11/2018 16:35,Mango Chutney,2,2,19
732,11906,06/11/2018 18:37,Mint Sauce,1,1,8
733,11900,05/11/2018 19:51,Red Sauce,1,1,5
734,11893,05/11/2018 18:09,Mint Sauce,1,1,7
735,11890,04/11/2018 19:25,Mango Chutney,1,1,9
736,11869,03/11/2018 18:44,Onion Chutney,1,1,7
737,11864,03/11/2018 18:09,Mango Chutney,2,2,11
738,11856,03/11/2018 15:59,Mango Chutney,1,1,7
739,11849,02/11/2018 20:34,Mango Chutney,1,1,6
740,11830,02/11/2018 17:53,Mint Sauce,1,1,7
741,11821,01/11/2018 19:21,Mint Sauce,1,1,9
742,11819,01/11/2018 18:56,Red Sauce,1,1,9
743,11819,01/11/2018 18:56,Mango Chutney,1,1,9
744,11811,31/10/2018 19:24,Mint Sauce,2,2,16
745,11810,31/10/2018 18:11,Mango Chutney,1,1,10
746,11801,30/10/2018 19:24,Mango Chutney,1,1,7
747,11783,28/10/2018 18:16,Mint Sauce,1,1,11
748,11776,28/10/2018 16:37,Mint Sauce,1,1,8
749,11775,28/10/2018 15:04,Onion Chutney,2,2,9
750,11761,27/10/2018 18:35,Mango Chutney,1,1,10
751,11752,27/10/2018 17:43,Onion Chutney,1,1,12
752,11748,26/10/2018 22:38,Mango Chutney,1,1,5
753,11741,26/10/2018 19:44,Mint Sauce,1,1,11
754,11741,26/10/2018 19:44,Mango Chutney,1,1,11
755,11739,26/10/2018 19:39,Mango Chutney,1,1,7
756,11721,25/10/2018 17:43,Mango Chutney,1,1,12
757,11710,23/10/2018 18:56,Mango Chutney,1,1,6
758,11705,22/10/2018 20:03,Lime Pickle,1,1,3
759,11683,20/10/2018 19:53,Red Sauce,1,1,13
760,11683,20/10/2018 19:53,Lime Pickle,1,1,13
761,11683,20/10/2018 19:53,Mango Chutney,1,1,13
762,11682,20/10/2018 19:34,Mango Chutney,1,1,6
763,11679,20/10/2018 19:18,Red Sauce,1,1,7
764,11675,20/10/2018 18:58,Mint Sauce,1,1,10
765,11674,20/10/2018 18:43,Red Sauce,1,1,7
766,11672,20/10/2018 18:39,Mint Sauce,1,1,6
767,11670,20/10/2018 17:54,Onion Chutney,1,1,13
768,11669,20/10/2018 17:50,Onion Chutney,2,2,9
769,11665,19/10/2018 21:02,Mango Chutney,1,1,6
770,11663,19/10/2018 20:06,Mint Sauce,1,1,14
771,11656,19/10/2018 19:03,Mango Chutney,1,1,7
772,11653,19/10/2018 18:36,Red Sauce,2,2,7
773,11650,19/10/2018 18:31,Red Sauce,1,1,13
774,11645,19/10/2018 18:07,Mango Chutney,1,1,8
775,11643,19/10/2018 17:38,Mango Chutney,2,2,11
776,11643,19/10/2018 17:38,Mint Sauce,1,1,11
777,11643,19/10/2018 17:38,Onion Chutney,1,1,11
778,11640,19/10/2018 17:10,Mint Sauce,1,1,11
779,11640,19/10/2018 17:10,Onion Chutney,1,1,11
780,11640,19/10/2018 17:10,Red Sauce,1,1,11
781,11637,18/10/2018 20:49,Onion Chutney,1,1,5
782,11615,17/10/2018 17:44,Mint Sauce,1,1,9
783,11615,17/10/2018 17:44,Lime Pickle,1,1,9
784,11610,16/10/2018 19:44,Mint Sauce,1,1,11
785,11608,16/10/2018 19:19,Mango Chutney,1,1,9
786,11571,13/10/2018 18:51,Mango Chutney,1,1,9
787,11559,12/10/2018 22:36,Mango Chutney,1,1,4
788,11518,10/10/2018 19:32,Mango Chutney,1,1,6
789,11509,09/10/2018 20:33,Onion Chutney,1,1,6
790,11487,07/10/2018 18:26,Mint Sauce,1,1,7
791,11485,07/10/2018 18:03,Onion Chutney,1,1,6
792,11467,06/10/2018 18:56,Red Sauce,1,1,10
793,11467,06/10/2018 18:56,Mango Chutney,1,1,10
794,11466,06/10/2018 18:54,Mango Chutney,1,1,5
795,11456,06/10/2018 15:54,Mint Sauce,1,1,7
796,11444,05/10/2018 18:57,Mango Chutney,2,2,11
797,11444,05/10/2018 18:57,Mint Sauce,2,2,11
798,11442,05/10/2018 18:44,Onion Chutney,1,1,8
799,11424,03/10/2018 20:21,Mint Sauce,1,1,5
800,11409,01/10/2018 19:21,Mint Sauce,2,2,6
801,11403,01/10/2018 17:53,Mint Sauce,1,1,8
802,11403,01/10/2018 17:53,Red Sauce,1,1,8
803,11379,29/09/2018 19:26,Mango Chutney,1,1,9
804,11379,29/09/2018 19:26,Mint Sauce,1,1,9
805,11373,29/09/2018 18:41,Mint Sauce,1,1,5
806,11364,29/09/2018 17:11,Mango Chutney,1,1,5
807,11363,29/09/2018 17:01,Mint Sauce,1,1,8
808,11363,29/09/2018 17:01,Onion Chutney,1,1,8
809,11357,28/09/2018 21:14,Mango Chutney,1,1,8
810,11343,28/09/2018 19:07,Mint Sauce,1,1,5
811,11341,28/09/2018 18:46,Mango Chutney,1,1,9
812,11340,28/09/2018 18:37,Mango Chutney,1,1,12
813,11340,28/09/2018 18:37,Mint Sauce,1,1,12
814,11340,28/09/2018 18:37,Lime Pickle,1,1,12
815,11331,27/09/2018 19:38,Mint Sauce,2,2,10
816,11315,25/09/2018 18:21,Lime Pickle,1,1,8
817,11315,25/09/2018 18:21,Mint Sauce,1,1,8
818,11314,25/09/2018 17:48,Onion Chutney,1,1,9
819,11298,23/09/2018 19:12,Red Sauce,1,1,5
820,11292,23/09/2018 17:47,Onion Chutney,2,2,5
821,11291,23/09/2018 17:39,Onion Chutney,1,1,6
822,11284,22/09/2018 20:40,Mint Sauce,1,1,11
823,11284,22/09/2018 20:40,Onion Chutney,1,1,11
824,11283,22/09/2018 20:32,Mango Chutney,1,1,9
825,11269,22/09/2018 18:32,Mango Chutney,1,1,8
826,11268,22/09/2018 18:30,Mango Chutney,1,1,6
827,11248,21/09/2018 19:34,Lime Pickle,1,1,7
828,11240,21/09/2018 17:58,Mango Chutney,1,1,10
829,11208,18/09/2018 19:31,Mango Chutney,1,1,15
830,11208,18/09/2018 19:31,Onion Chutney,1,1,15
831,11206,18/09/2018 18:50,Onion Chutney,1,1,8
832,11203,18/09/2018 17:12,Mango Chutney,1,1,6
833,11202,18/09/2018 16:11,Mango Chutney,1,1,11
834,11196,17/09/2018 19:14,Mango Chutney,1,1,7
835,11182,16/09/2018 18:52,Mint Sauce,2,2,8
836,11178,16/09/2018 18:04,Mint Sauce,1,1,11
837,11174,15/09/2018 20:33,Mango Chutney,1,1,7
838,11167,15/09/2018 19:31,Mango Chutney,1,1,10
839,11166,15/09/2018 19:19,Mint Sauce,1,1,14
840,11166,15/09/2018 19:19,Mango Chutney,1,1,14
841,11158,15/09/2018 18:32,Mint Sauce,1,1,7
842,11157,15/09/2018 18:26,Mint Sauce,1,1,6
843,11134,14/09/2018 19:15,Onion Chutney,1,1,4
844,11132,14/09/2018 19:07,Mint Sauce,2,2,9
845,11109,13/09/2018 17:11,Onion Chutney,1,1,9
846,11093,11/09/2018 19:11,Lime Pickle,1,1,5
847,11091,11/09/2018 18:23,Mint Sauce,1,1,11
848,11089,10/09/2018 20:53,Mint Sauce,1,1,6
849,11075,09/09/2018 18:14,Mint Sauce,1,1,10
850,11061,08/09/2018 19:43,Mango Chutney,1,1,6
851,11057,08/09/2018 19:28,Red Sauce,1,1,6
852,11052,08/09/2018 18:52,Red Sauce,1,1,5
853,11048,08/09/2018 18:13,Mango Chutney,1,1,6
854,11039,07/09/2018 20:15,Mango Chutney,1,1,7
855,11031,07/09/2018 19:18,Mint Sauce,1,1,11
856,11031,07/09/2018 19:18,Onion Chutney,1,1,11
857,11024,07/09/2018 17:55,Mango Chutney,1,1,9
858,11023,07/09/2018 17:45,Mint Sauce,2,2,12
859,11023,07/09/2018 17:45,Onion Chutney,1,1,12
860,11023,07/09/2018 17:45,Red Sauce,1,1,12
861,11019,06/09/2018 18:39,Mint Sauce,1,1,9
862,11017,06/09/2018 18:10,Lime Pickle,1,1,8
863,11015,06/09/2018 18:05,Mango Chutney,1,1,7
864,11007,05/09/2018 19:39,Red Sauce,1,1,6
865,11004,05/09/2018 19:09,Mango Chutney,1,1,8
866,10984,03/09/2018 18:08,Onion Chutney,1,1,6
867,10968,01/09/2018 22:43,Mango Chutney,1,1,6
868,10966,01/09/2018 20:44,Mint Sauce,1,1,10
869,10960,01/09/2018 19:11,Red Sauce,1,1,6
870,10945,31/08/2018 17:39,Mango Chutney,2,2,9
871,10944,31/08/2018 17:23,Mint Sauce,1,1,9
872,10928,29/08/2018 20:18,Mango Chutney,1,1,6
873,10927,29/08/2018 20:11,Mint Sauce,1,1,5
874,10919,29/08/2018 19:13,Mint Sauce,1,1,13
875,10917,29/08/2018 18:51,Mint Sauce,1,1,12
876,10913,28/08/2018 20:44,Mint Sauce,1,1,2
877,10911,28/08/2018 19:44,Mint Sauce,1,1,5
878,10906,28/08/2018 17:57,Mango Chutney,1,1,7
879,10890,27/08/2018 17:54,Mango Chutney,1,1,5
880,10879,26/08/2018 21:06,Mango Chutney,1,1,6
881,10877,26/08/2018 20:30,Mint Sauce,1,1,5
882,10877,26/08/2018 20:30,Mango Chutney,1,1,5
883,10867,25/08/2018 21:40,Mint Sauce,2,2,5
884,10847,24/08/2018 21:10,Onion Chutney,1,1,5
885,10839,24/08/2018 19:45,Mango Chutney,1,1,7
886,10834,24/08/2018 18:43,Mango Chutney,2,2,16
887,10822,23/08/2018 19:16,Mint Sauce,2,2,8
888,10821,23/08/2018 18:18,Onion Chutney,1,1,14
889,10801,21/08/2018 19:37,Mint Sauce,2,2,7
890,10797,21/08/2018 18:16,Mango Chutney,1,1,6
891,10784,20/08/2018 17:31,Mango Chutney,1,1,8
892,10776,19/08/2018 19:31,Mango Chutney,2,2,8
893,10774,19/08/2018 18:26,Mint Sauce,2,2,7
894,10767,19/08/2018 17:09,Onion Chutney,1,1,7
895,10765,19/08/2018 16:24,Mint Sauce,1,1,5
896,10751,18/08/2018 19:01,Mango Chutney,2,2,8
897,10737,17/08/2018 20:57,Onion Chutney,1,1,5
898,10729,17/08/2018 19:10,Mint Sauce,1,1,10
899,10729,17/08/2018 19:10,Lime Pickle,1,1,10
900,10703,15/08/2018 20:52,Mint Sauce,1,1,3
901,10690,14/08/2018 19:24,Mango Chutney,1,1,8
902,10690,14/08/2018 19:24,Red Sauce,1,1,8
903,10663,12/08/2018 15:24,Mint Sauce,2,2,10
904,10659,11/08/2018 19:47,Mint Sauce,2,2,6
905,10659,11/08/2018 19:47,Red Sauce,2,2,6
906,10642,11/08/2018 17:17,Mint Sauce,1,1,7
907,10641,11/08/2018 17:11,Mint Sauce,1,1,11
908,10638,10/08/2018 22:41,Mango Chutney,1,1,7
909,10637,10/08/2018 20:43,Mango Chutney,1,1,7
910,10630,10/08/2018 18:53,Mint Sauce,2,2,11
911,10630,10/08/2018 18:53,Onion Chutney,2,2,11
912,10622,09/08/2018 20:52,Mint Sauce,1,1,5
913,10619,09/08/2018 20:16,Red Sauce,1,1,5
914,10618,09/08/2018 18:45,Mango Chutney,1,1,8
915,10597,07/08/2018 18:40,Mint Sauce,1,1,12
916,10589,06/08/2018 18:06,Onion Chutney,2,2,8
917,10586,05/08/2018 22:55,Mango Chutney,1,1,5
918,10571,04/08/2018 20:08,Mint Sauce,1,1,6
919,10568,04/08/2018 18:02,Mango Chutney,1,1,9
920,10565,04/08/2018 17:31,Mango Chutney,1,1,10
921,10565,04/08/2018 17:31,Onion Chutney,1,1,10
922,10548,03/08/2018 18:05,Mint Sauce,2,2,10
923,10548,03/08/2018 18:05,Onion Chutney,2,2,10
924,10540,02/08/2018 19:27,Onion Chutney,1,1,8
925,10540,02/08/2018 19:27,Red Sauce,1,1,8
